date,momentum,mean_reversion,moving_average,volatility_breakout
2014-04-29,-0.006634960740077689,-0.009344081849978725,-0.00177233930173184,-0.00751169403119305
2014-04-30,0.005033077529078634,-0.0011613794997466509,0.005133077529078633,-0.0002
2014-05-01,0.00373084566562083,0.0007443040117470767,0.00373084566562083,0.0
2014-05-02,0.000489859335828724,-0.00012875975550747932,0.000489859335828724,0.0005806124080523279
2014-05-05,-0.0018034223806010386,-0.005523445817962181,0.0034316780884136922,-0.005135100469014731
2014-05-06,-0.00048346085006581994,0.003050554847054965,-0.0003834608500658199,-0.0001
2014-05-07,-0.0004731243202209634,-0.0002,0.0008309896004897954,0.0
2014-05-08,-0.0020617454488218944,-0.0011707973351930856,0.008645229108583452,0.0
2014-05-09,0.0005661715834983983,-0.006875503055805821,0.0006661715834983984,0.00046617158349839834
2014-05-12,-0.001273720619226748,0.003528346336384702,-0.001273720619226748,-0.001273720619226748
2014-05-13,-0.003656647636257482,0.006072794808646964,-0.003656647636257482,-0.0026136290103156434
2014-05-14,-0.008953815474146998,0.0024211594264061053,-0.008953815474146998,-0.0001
2014-05-15,-0.0009641664678258666,0.00041401142897384846,-0.0009641664678258666,0.0
2014-05-16,0.003401675715081387,0.003101675715081387,0.003401675715081387,0.0
2014-05-19,0.0027200800988679275,0.006296592710152538,0.0027200800988679275,0.0
2014-05-20,0.0035247666074090358,-0.0001,0.0035247666074090358,0.0
2014-05-21,0.009888165713575602,0.0,0.009888165713575602,0.0
2014-05-22,0.003777056430077641,0.0024214373976905955,0.003777056430077641,0.0014847639327902561
2014-05-23,0.0020750090527626996,-0.0037391109563355007,0.0020750090527626996,0.0019750090527626994
2014-05-26,-0.0020112062923422157,-0.0022316034935677244,-0.0020112062923422157,0.00969358479278475
2014-05-27,0.0009939261507257101,0.001750624112795185,0.0009939261507257101,0.0010059457636307334
2014-05-28,-0.004144433208342457,-0.0001,-0.004144433208342457,-0.0005155548410429643
2014-05-29,-0.005710218510120058,-0.010863652000571534,-0.005710218510120058,-0.0001
2014-05-30,-0.0029014729032124766,-0.001308185296677844,-0.0029014729032124766,0.006410806113937973
2014-06-02,-0.0021006880233058745,0.0007244521941702997,-0.0021006880233058745,-9.342395653986202e-05
2014-06-03,0.005994530431569967,0.0005782185050107636,0.004148781580279948,-0.0001
2014-06-04,-0.002686232010594325,-0.008366757274596893,-0.010952989285191218,-0.004574129264272619
2014-06-05,0.006174361413201557,9.779599219417179e-05,0.006272157405395729,-0.0001
2014-06-06,0.003926242293857607,-0.004825000826241266,-0.0008987585323836589,0.0
2014-06-09,0.0019178430419847237,0.0024378389367814,0.0018178430419847236,0.0
2014-06-10,-0.0017415957953488715,-0.00035896402676929286,-0.0017415957953488715,0.0
2014-06-11,0.00601833994717047,0.0009901452462896642,0.00601833994717047,-0.007069480865498712
2014-06-12,0.0009634475969709566,-0.0001,0.0009634475969709566,0.002044716457295259
2014-06-13,0.008662599689907725,0.0,0.008662599689907725,0.0016666942470191404
2014-06-16,-0.00012960638030792281,0.0,-0.00012960638030792281,0.0018275035737554957
2014-06-17,-0.0018586514171523572,-0.007128777821118526,-0.0018586514171523572,-0.011272625316123042
2014-06-18,0.002438254286485342,0.005027030376770281,0.002438254286485342,-0.0002
2014-06-19,0.004022428624884555,0.002402171086582294,0.004022428624884555,-0.0025656557419077132
2014-06-20,0.0030637680588835314,-0.0001,0.0030637680588835314,0.003418832154042639
2014-06-23,0.0003540390287297246,0.0,0.0003540390287297246,-0.0001372094809264812
2014-06-24,0.00386130413260255,-0.0045749154437922605,0.00386130413260255,-0.0001
2014-06-25,0.002570466124981019,-0.0001,0.002570466124981019,0.002370466124981019
2014-06-26,-0.002590402860121843,0.0021394414536885066,-0.002590402860121843,-0.002590402860121843
2014-06-27,0.0010429041234136128,-0.0001,0.0010429041234136128,-0.0002
2014-06-30,0.0009234299010764335,0.0,0.0009234299010764335,0.0025771919348063555
2014-07-01,3.372936508849733e-05,0.0002360787508221552,3.372936508849733e-05,0.0010480267915536246
2014-07-02,0.006642170748153609,0.003970646589535276,0.006642170748153609,0.004767659357206755
2014-07-03,-0.001570620768191966,-0.0001,-0.001570620768191966,0.0011306370447601744
2014-07-04,0.0001859226617775711,0.0011850623468843025,0.0001859226617775711,-0.0025348932302442064
2014-07-07,-0.001158755996144656,-0.0001,-0.001158755996144656,-0.0001
2014-07-08,0.0025763021640459625,0.0,0.0025763021640459625,0.0
2014-07-09,0.002809535720839418,0.0,0.002809535720839418,0.0031539117981746025
2014-07-10,0.006056629163530625,0.0,0.006056629163530625,0.004426567268077886
2014-07-11,0.0033609028675280596,0.0,0.0033609028675280596,-0.002313709280810061
2014-07-14,0.0070620795211418395,0.0,0.0070620795211418395,0.0025591791688417743
2014-07-15,0.0018943980590558462,0.0,0.0018943980590558462,0.000826609145302859
2014-07-16,0.006027907224627471,0.0,0.006027907224627471,0.0036186756855554727
2014-07-17,-0.0043446074769512896,0.0,-0.0043446074769512896,0.0039035371437473932
2014-07-18,-0.0011692296225912168,-0.004582580490565669,-0.0014187734822362463,4.9543859645029534e-05
2014-07-21,0.005678063347888474,0.0035243787213830036,0.004589304987571952,0.0010887583603165218
2014-07-22,0.00794494187965844,-0.0033377889156293696,0.0005022967429753056,0.007442645136683135
2014-07-23,0.0029207500828536846,0.006753698858380374,0.0034589245806053714,0.0011699725724387267
2014-07-24,-0.0011141906973004656,-0.0001,-0.0023141592856360748,0.0032047767848859656
2014-07-25,0.006329336640198968,0.0,0.003363496702635538,0.0007967356195739961
2014-07-28,0.004362582337878273,0.0,0.0028880408537194312,-0.0024152478746237273
2014-07-29,-0.0008914596203434044,0.0,0.0045964344667833055,0.00265193519433683
2014-07-30,-0.011978807830452975,-0.00769328971478479,-0.0034735565131703617,-0.0035735565131703615
2014-07-31,-0.0073544515708307,-0.006568982561927561,0.001944834481080604,0.003297763811050458
2014-08-01,0.001650315839446126,0.0031250603828328117,-0.0007294369698513936,-0.0008685805724225393
2014-08-04,-0.012717277715382691,-0.013504116529041465,-0.0010544955330570095,-0.0001
2014-08-05,-0.005740490473430171,-7.022475869405956e-05,-0.0057702657147361116,0.0
2014-08-06,-0.002891742327022251,0.0010209011865039085,-0.0039126435135261595,0.0
2014-08-07,0.010409380537002555,0.008139878525820154,-0.0012876885878012167,0.0
2014-08-08,0.002709370915465259,0.001897119183175211,0.001664941637652162,0.0
2014-08-11,0.009090641315737068,0.005073695379763832,0.008184624345357338,0.0
2014-08-12,-0.008047272356526403,-0.0001,-0.005855062196753624,0.0
2014-08-13,-0.0067544752399809616,0.0,-0.0011579185005283544,0.0
2014-08-14,-0.011046752648462565,0.0012632162507753343,0.0035472935028492357,-0.005849875692238493
2014-08-15,0.006072181146484145,0.005280133380325869,0.006695545927911883,0.002204824774597858
2014-08-18,0.0049458072939774,0.004647047237776402,0.00017690341076175286,-0.0011753528954186355
2014-08-19,0.0026891617526751065,-0.0013364444626275285,0.004086170407448941,-0.0001
2014-08-20,-0.002786160854911279,-0.0008268199549989807,0.002604407370318862,0.0005007171600333816
2014-08-21,-0.0019042344901561536,0.01458575260091397,-0.0007655561003823586,-0.002995261935918858
2014-08-22,0.011462585334585173,-0.0001,0.004856704974038872,-0.0001
2014-08-25,0.002591415574405265,0.0,0.001605264403137263,0.0022516991375271522
2014-08-26,-0.0009549269847706432,-0.0049002770394287135,-0.002342048541559771,0.0011569831061209678
2014-08-27,-0.0038007308377417614,-0.0017319271324714558,0.0006509825479147358,-0.0017020165769680352
2014-08-28,-0.0018627694063739764,0.012404269755376207,-0.0016240459846647236,-0.0001
2014-08-29,0.010836463977114585,-0.0001,-0.0003326676146612195,0.00617218266200269
2014-09-01,0.0027485331915190424,0.0,-0.0011218094744933737,0.0006571139322701036
2014-09-02,-0.002266875847960015,-0.0014314857585624118,-0.003155868088810354,0.0007889922408503391
2014-09-03,0.008601563895883823,-0.0001,0.006720765100004367,0.0018807987958794569
2014-09-04,-0.0018196038005178882,0.0,0.0036395329913143206,-0.0066125858854439
2014-09-05,-0.011367079049816441,0.0,-0.008407961157525378,-0.0002
2014-09-08,0.005885644049654137,0.0,0.008362195730544109,0.0
2014-09-09,0.005618390094430492,0.0,0.003678578111535624,0.0023031549398363606
2014-09-10,0.0018366267638976863,0.0,0.005183307793756309,0.003253454513572995
2014-09-11,0.012443306788738239,-0.0012746090824686473,0.013617915871206887,0.0034479500738737847
2014-09-12,0.015088246359888747,-0.0001,0.015526280620594201,0.0022398381911147847
2014-09-15,0.014437160657332826,0.0,0.014980922250794504,0.009556822864799886
2014-09-16,0.009506431890557443,0.0,0.006916616070369685,0.0015714705969429143
2014-09-17,-0.0050169923727787944,0.0,-0.00542343102990035,-0.0034029543503295346
2014-09-18,-0.00424341275459712,0.0,-0.004869614586087767,-0.009520346936010981
2014-09-19,-0.005002979296307264,0.0,0.00014047174546580888,-0.005949172196568919
2014-09-22,-0.0022888124380821217,0.0,0.001551220067448167,0.0044980970531976585
2014-09-23,0.006627938412239298,-0.0032002578200375333,0.005425983412401148,0.00783952530445382
2014-09-24,0.006049575315672628,0.0003481617835115247,0.011840538408795398,0.0010845982681162436
2014-09-25,-0.00972808788714553,0.000907123210042593,-0.009628087887145531,0.0007268221637977579
2014-09-26,-0.0030208656181009317,-0.0012448495850639896,-0.0030208656181009317,0.0034009939937290844
2014-09-29,0.009840603725882247,0.0010796586480115722,0.009840603725882247,0.00011977258877693409
2014-09-30,0.0038220612081514725,0.002312785947929841,0.0038220612081514725,-0.00014832502394694912
2014-10-01,-0.017091426216040963,-0.004085545366907939,-0.017091426216040963,-0.007309243759743933
2014-10-02,0.0021411905189129055,-0.0028913160696541263,0.0021411905189129055,-0.0001
2014-10-03,-0.005336679023210733,-0.004136576197814723,-0.005336679023210733,0.0
2014-10-06,-0.016380416980753966,-0.0103751492005159,-0.016380416980753966,0.0
2014-10-07,0.00244358210322313,0.003998473238641354,0.00244358210322313,0.0
2014-10-08,0.0033624803706246986,0.004765970679692477,0.0033624803706246986,0.0
2014-10-09,0.005094777596167677,0.00897789276426314,0.005094777596167677,0.0
2014-10-10,0.015708355492630898,-0.0002,0.015708355492630898,0.0
2014-10-13,-0.009850403276192554,0.0005395664334621465,-0.009850403276192554,0.0
2014-10-14,-0.01055417526838227,-0.0015867385612237772,-0.01055417526838227,0.0
2014-10-15,0.002768202125328001,-0.009136810337312774,0.002768202125328001,0.0
2014-10-16,-0.01266814551197688,0.004951302477875119,-0.01266814551197688,0.0
2014-10-17,-0.0013460521498386945,-0.0025117659758018052,-0.0013460521498386945,0.0
2014-10-20,-0.0023816575789929796,-0.003873927397389587,-0.0023816575789929796,0.0
2014-10-21,-0.018985583864387267,-0.013359426908514882,-0.018985583864387267,0.0
2014-10-22,0.0040417486679648505,-0.00303212774407543,0.0040417486679648505,0.0
2014-10-23,-0.0042794078395429255,-0.0044098148475621105,-0.0042794078395429255,0.0
2014-10-24,0.0010529705126792743,0.0009794448384435773,0.0010529705126792743,0.0
2014-10-27,0.004953410329735219,0.004610251946230081,0.004953410329735219,0.0
2014-10-28,-0.004466363475789992,-0.004076851579263819,-0.004466363475789992,0.0
2014-10-29,-0.000737217273566082,-0.0002,-0.000737217273566082,0.0
2014-10-30,0.00024961551379698577,-0.002589000380895057,0.00024961551379698577,0.002020503068880941
2014-10-31,-0.006921048586399081,-0.0023756069900664257,-0.006921048586399081,0.0016447617552834525
2014-11-03,0.0026698104096973376,-0.007959519881265397,0.0026698104096973376,-0.0011866215979950301
2014-11-04,-0.006213351455422056,-9.017882951618539e-05,-0.006213351455422056,-0.0001
2014-11-05,0.016269962183060826,0.008980253697915063,0.016269962183060826,0.0
2014-11-06,0.011019421659798745,-0.0001,0.011019421659798745,0.0
2014-11-07,0.004309830360135103,0.0,0.004309830360135103,0.0009477130985202087
2014-11-10,0.004842622241174888,0.0,0.004842622241174888,-0.00031284327046905426
2014-11-11,0.003455074284383031,0.001819397851472704,0.003455074284383031,0.002158458601084523
2014-11-12,0.0012618505018895609,-0.0001,0.0012618505018895609,-0.004312890736962671
2014-11-13,-0.0016420981270390822,0.0012254621395508258,-0.0016420981270390822,-0.00331913852675082
2014-11-14,0.004591355214598125,0.003847931382907488,0.004591355214598125,-0.0001
2014-11-17,-9.770801655273332e-06,-0.0001,-9.770801655273332e-06,0.0
2014-11-18,-0.001241900197456891,0.0,-0.001241900197456891,0.0
2014-11-19,-0.01081796704401139,0.0,-0.01081796704401139,-0.010204626747446844
2014-11-20,-0.0024650743344011962,0.0006328266989659938,-0.0024650743344011962,-0.0002
2014-11-21,-0.0059076619776389895,-0.002979523378298721,-0.0059076619776389895,0.0
2014-11-24,-0.003436652094465997,-0.000718216622803658,-0.003436652094465997,0.0
2014-11-25,0.012637679479228137,0.011964866816914466,0.012637679479228137,0.0
2014-11-26,0.0013972380409988272,-0.004553433850298394,0.0013972380409988272,-0.00037915685991466434
2014-11-27,0.004658388903205158,-0.0001,0.004658388903205158,0.0002880732909094186
2014-11-28,0.008890039978793729,0.0,0.013542192277778708,-0.00465215229898498
2014-12-01,0.004590927855831939,0.0,0.004690927855831939,0.001418402847023037
2014-12-02,-0.005337727912622747,0.0,-0.005337727912622747,-0.0007649444842637521
2014-12-03,-0.005055209548719597,0.0,0.00022142544380525652,0.002757016358841502
2014-12-04,0.013672146630265825,0.0,0.013772146630265825,0.006630991618572368
2014-12-05,-0.0018682903056846279,-0.0012362666356746765,-0.0018682903056846279,-0.001995050958614819
2014-12-08,0.00134570263887428,-0.0001,0.00134570263887428,-0.00010845705645908801
2014-12-09,0.006924513464913906,0.0013949477971281765,0.008152349393219294,0.0028742043587327236
2014-12-10,-0.003659271624024185,0.0008142978171163939,-0.003559271624024185,-0.004397979626950921
2014-12-11,0.004100515850797293,-0.0001,0.004100515850797293,-0.0028429764055147968
2014-12-12,-0.0005542539740535313,0.0,-0.0005542539740535313,-0.0001
2014-12-15,0.009829347777903319,0.0,0.009829347777903319,-0.003021003018587687
2014-12-16,-0.015136959890300861,0.0,-0.015136959890300861,-0.009179821124769982
2014-12-17,-0.0077874656618590835,-0.003197362692296213,-0.0077874656618590835,-0.00654617039097023
2014-12-18,-0.008743690508510916,-0.0002112203431357762,-0.008743690508510916,-0.0001
2014-12-19,0.005485135485989656,0.0028856448809840172,0.005485135485989656,0.0
2014-12-22,0.005528227900192672,0.003164082387814726,0.005528227900192672,0.0
2014-12-23,0.005899800120722243,0.0057338985923740425,0.005899800120722243,0.0
2014-12-24,0.002910271530248543,-0.0008650262529048657,0.002910271530248543,0.0
2014-12-25,0.008424406662218376,-0.0001,0.008424406662218376,0.006704933430155102
2014-12-26,0.0038020447723616123,0.0,0.0038020447723616123,0.002872756928417064
2014-12-29,-0.00814422424912642,0.0,-0.00814422424912642,-0.004201686642516933
2014-12-30,0.004932286324674973,0.0,0.004932286324674973,0.002658541338149667
2014-12-31,-0.003905312474849265,-0.005014730718792071,-0.003905312474849265,0.0022238293114894337
2015-01-01,-0.0042046589571990145,-0.00021571879734361143,-0.0042046589571990145,0.0034370378331779693
2015-01-02,0.0012707121913130726,-0.007307171204490881,0.0012707121913130726,-7.198941266088888e-05
2015-01-05,-0.011592210164075268,-0.006698641790051063,-0.016882142731020445,-0.005391135418938852
2015-01-06,0.0037021162519444316,-0.0013514152113465738,0.005822067632798822,0.005134632886701263
2015-01-07,0.002740397982015175,-0.0021378485509709554,0.0004998842161577421,0.00018486850411649768
2015-01-08,0.003925259515068724,0.004649231504219564,0.005162657516934033,0.004497046296588847
2015-01-09,0.008319456440545181,0.014935113696887336,0.01602460177098085,0.0023898454803159552
2015-01-12,-0.004536997254557229,-0.0002,-0.005429895629146508,-0.004636997254557229
2015-01-13,-0.002738079341297284,0.0,-0.00981664222963805,-0.0002
2015-01-14,0.0024566601205684878,0.0,-0.0010408002142933803,0.0
2015-01-15,-0.008142875883479238,0.0,-0.012398156246337555,0.0
2015-01-16,-0.005742392279701058,-0.005732806698580018,-0.011375198978281075,0.0
2015-01-19,-0.006767329826519508,-0.0007911366321562086,-0.004645648625199894,0.0
2015-01-20,0.006166305638670222,0.003085041329388105,0.0031850413293881053,0.0
2015-01-21,0.003977328465511842,-0.005768637736287718,-0.005117780598937194,0.0
2015-01-22,0.0026279037669059147,0.005643728666464965,0.00600447523161658,-0.0010910585578458476
2015-01-23,0.0006944956963697124,-0.0005767658970461053,0.0019077297308085495,-0.0001
2015-01-26,-0.008343031648979671,0.001746424305752159,-0.004070303362006022,0.0
2015-01-27,0.0014611250317661084,0.0005511319188624686,0.002112256950628577,0.0
2015-01-28,0.00023804856691365118,-0.0001,0.003300749563311678,0.0
2015-01-29,0.010645631207660522,0.0,0.004022756666611627,0.0
2015-01-30,-0.0051823560374268714,0.0,0.004743667101047788,-0.004037451897324795
2015-02-02,0.009790076492679434,0.0,0.011962095572278963,0.0016221057663430073
2015-02-03,0.004003919461224514,0.0,0.005918606483288213,-0.0025742580571125663
2015-02-04,0.003355263695358923,0.0,0.005355014808820524,0.0028922516405653796
2015-02-05,0.0012647960223883148,0.0,-0.005463322342231925,-0.0030202354276864575
2015-02-06,-0.0025530314296729807,0.0018799383267091296,-0.0032808649939715107,-0.003326209687807036
2015-02-09,-0.010421403164075315,-0.0001,-0.011595207047100908,-0.0001
2015-02-10,0.01030597925609079,-0.003957052367323499,0.008326692697472904,0.0030142428403660106
2015-02-11,-0.0032628236446673674,0.004394317216890498,-0.008488517753883418,-0.0010539555609859973
2015-02-12,-0.0032057906667530165,0.0072508204621631765,0.0038237061521131377,-0.0001
2015-02-13,-0.0011820029636375518,-0.0010017111534272758,-0.002505777902657136,0.0
2015-02-16,0.0005341486537324358,-0.0014145894111201151,0.0005341486537324358,0.0
2015-02-17,-0.0008735113553495655,-0.0001,-0.0008735113553495655,0.0
2015-02-18,0.0001639726575059175,-0.0013771491931018453,0.0001639726575059175,0.0
2015-02-19,0.006656550000293882,-0.0030054172594095375,0.006656550000293882,0.0
2015-02-20,0.0008423160381620498,-0.003421589769766686,0.0008423160381620498,0.0
2015-02-23,0.005148027056319027,0.0009882853718050646,0.005148027056319027,0.00013029166719665815
2015-02-24,-0.0006774453672635739,-0.0002862304208642529,-0.0006774453672635739,0.0011096194016674498
2015-02-25,0.001606662430099237,0.006143988454091609,0.001606662430099237,-0.0020309518178746044
2015-02-26,0.0080434719874245,0.003571877088602593,0.0080434719874245,-0.0001
2015-02-27,-0.008014047417433634,-0.0003321488068812604,-0.008014047417433634,-0.007598850035202054
2015-03-02,-0.005053999607958315,-0.0001,-0.005053999607958315,-0.0001
2015-03-03,-0.003365503726327512,0.0,-0.003365503726327512,0.0
2015-03-04,0.009312953673650214,0.005051605939070292,0.009312953673650214,0.0
2015-03-05,-0.0007554641832489661,-0.0001,-0.0007554641832489661,0.0
2015-03-06,-0.0006689948516542365,0.0014433479270783312,-0.0006689948516542365,0.0
2015-03-09,-0.002807408385219268,-0.0001,-0.002807408385219268,0.0
2015-03-10,0.006175419365258783,0.0,0.006175419365258783,-0.001470439077935748
2015-03-11,0.0007349701280926046,-0.0023298007777702635,0.0007349701280926046,-0.0001
2015-03-12,0.0018395551845638459,-9.005568376498906e-05,0.0018395551845638459,-0.0013125841818172669
2015-03-13,-0.00846015209133628,-0.004529742581228668,-0.00846015209133628,-0.0001
2015-03-16,-0.003266702491230511,-0.010324903396388507,-0.003266702491230511,0.0
2015-03-17,0.005785821359303412,0.00414871914001651,0.005785821359303412,-0.000651818561180295
2015-03-18,-0.0017282576796959325,-0.008790241378586684,-0.0017282576796959325,-0.0007280744188088105
2015-03-19,-0.004713920314278486,-0.006777073053331095,-0.004713920314278486,0.002233813416525654
2015-03-20,0.007970703083887188,0.005643602778613121,0.007970703083887188,0.0002320525426907416
2015-03-23,0.0021625970368333467,0.0006529729717283385,0.0021625970368333467,-0.0019100209279892867
2015-03-24,0.0011412336109421829,-0.0038102473138761474,0.0011412336109421829,-0.0001
2015-03-25,-0.0013668088921502176,-0.008454296107753233,-0.0013668088921502176,-0.00519963295485869
2015-03-26,0.004965988674938382,0.0004938456350741749,0.004965988674938382,-0.0001
2015-03-27,0.003962926130760413,0.0037657149730441985,0.003962926130760413,0.0
2015-03-30,-0.005333636367046535,0.0026988426595168312,-0.005333636367046535,-0.008429893319746685
2015-03-31,0.007334049007878774,-0.0001,0.007334049007878774,-0.0002
2015-04-01,-0.0019515679080641223,-0.0033502793952059906,-0.0019515679080641223,0.0
2015-04-02,0.0046677405454185195,-0.005356215306980827,0.0046677405454185195,0.0
2015-04-03,0.0015636255647282437,-0.002143894920594491,0.0015636255647282437,0.00451915684901868
2015-04-06,0.0004282838736495265,0.006894252262571276,0.0004282838736495265,-0.0018104995948316827
2015-04-07,-0.0016940394480427611,-0.004512738170222974,-0.0016940394480427611,-0.0001
2015-04-08,-0.0029107978157719037,0.007804314926961942,-0.0029107978157719037,0.0
2015-04-09,0.000705092850075939,-0.0002,0.000705092850075939,0.0
2015-04-10,0.007664874392271892,0.004701764369815853,0.0037422224460964327,0.0
2015-04-13,0.00326811258471702,-0.0001,0.0020064533028657737,0.0
2015-04-14,-0.0009506165879150208,0.0,0.002872981097044569,0.0
2015-04-15,0.0019290818332534433,0.0,0.004129000864233801,0.001578365537527293
2015-04-16,0.0013425063894651368,0.0,0.0005146035548948324,0.0004146035548948324
2015-04-17,-0.00424681434188805,0.0,-0.0006765967465424793,0.0009687427169154606
2015-04-20,0.0003415170175789406,0.005818880845640117,-0.005577363828061177,0.0010037563753179212
2015-04-21,-0.006743889842201134,-0.0001,-0.007180667965534693,-0.002408471347748675
2015-04-22,0.0036963441803121054,-0.0007536228254997889,0.0023128898102561246,-0.0001
2015-04-23,-0.003021638074907784,0.0016082379221797449,0.0007952607907332432,0.0
2015-04-24,-0.0014351281295726492,-0.0001,0.0019420073358790812,0.0
2015-04-27,-0.0008851285672323517,-0.0012329237183679174,0.002060380363456016,-0.002352151364364141
2015-04-28,0.003180020247547599,0.00065151759723473,0.002228502650312869,-0.0001
2015-04-29,-0.0029747959363183975,-0.0010405024861752433,-0.0019342934501431542,-0.0010307430531735773
2015-04-30,-0.007966608671936182,-0.00933364966176925,-0.007866608671936181,0.002401553015000091
2015-05-01,0.0005084001032971353,5.141869823217515e-05,0.0005084001032971353,0.004281480759830014
2015-05-04,-0.0037435225539270813,0.003531157232139659,-0.004405889033589627,-0.003126469265531162
2015-05-05,0.01040477043194613,0.006321751976968571,0.005996621786808309,-0.0002
2015-05-06,0.0033753394057935092,0.0017540982108509961,0.003054721983819908,0.0
2015-05-07,-0.007004488885928972,-0.0001,-0.0033520447188929324,-0.005195254734239219
2015-05-08,0.0005569091110273816,0.0,0.0006569091110273817,-0.0001
2015-05-11,0.016890926347772773,0.0,0.0116120839176443,0.0
2015-05-12,-0.0073619301031500935,0.0,-0.005273368226940267,0.00037412026271091967
2015-05-13,-0.008986365512627381,0.0,-0.008886365512627382,0.0010539516403273333
2015-05-14,0.0012625695893327515,0.0,0.0012625695893327515,0.0007803265126271608
2015-05-15,0.01387759301566328,0.0,0.012552867132111433,0.008691691943675962
2015-05-18,0.0014431246695611466,0.0006070223955734978,0.0015431246695611466,-0.004067478409186876
2015-05-19,-0.0027903384188910476,-0.0008342154060149598,-0.0027903384188910476,0.004056845869170445
2015-05-20,0.002568399739460614,0.0010303197869752534,0.002568399739460614,-0.0013802985647432431
2015-05-21,0.010538064430207373,-0.0001,0.010538064430207373,-0.0001
2015-05-22,-0.0027561943239527986,0.0,-0.0027561943239527986,-0.005072349131464193
2015-05-25,0.011068354331038055,0.0,0.011068354331038055,0.0030457944703692454
2015-05-26,0.006678363953548694,0.0,0.003656269333163276,0.0030841185243767446
2015-05-27,-0.0071889270041257,0.0,-0.005907464671471407,-0.001493760362457086
2015-05-28,-0.0025048344491450216,0.0,-0.0011112221631540686,-0.0017869600238657802
2015-05-29,-0.0021908572107459,-0.0018000000708767838,-0.005560444371901285,-0.003438444710515731
2015-06-01,-0.008289937328566732,0.000497684639650986,-0.003976760104199251,-0.004513177224367481
2015-06-02,-0.0020595567160847316,0.002729018542754813,-0.0017836614138408535,-0.0001
2015-06-03,-0.005881186172711017,-0.0013266963051165371,-0.005781186172711017,0.0
2015-06-04,0.0013933494613745712,-0.0024321393583236818,0.0013933494613745712,0.0008890228056596227
2015-06-05,-0.012619768747902382,-0.006725663717487174,-0.012619768747902382,-0.005304860755312823
2015-06-08,-0.0012536557697383933,-0.007035995764177849,-0.0012536557697383933,-0.0001
2015-06-09,-0.00016050640083105084,0.0051923926462804195,-0.00016050640083105084,0.0
2015-06-10,0.002193239269632996,-0.012480724954503808,0.002193239269632996,0.0
2015-06-11,0.0016625388026464405,0.005977419810469375,0.0016625388026464405,-0.0007446836690993108
2015-06-12,-0.0014030482015151557,-0.003135294980376735,-0.0014030482015151557,-0.0001
2015-06-15,-0.0035411894120132457,-0.0012208184006857747,-0.0035411894120132457,0.005969975424136864
2015-06-16,-0.00031979219471223175,-0.0002,-0.00031979219471223175,-0.0010848760172470606
2015-06-17,-0.0016790617050294276,0.0,-0.0016790617050294276,-0.0001
2015-06-18,0.0033504543428523716,0.0032183552352700205,0.0033504543428523716,0.0005236427027725089
2015-06-19,-0.006576982401945352,-0.0001,-0.006576982401945352,0.0005339735157843251
2015-06-22,-0.0028647635339058785,-0.000816560249813536,-0.0028647635339058785,0.007512846092633562
2015-06-23,-0.002476565250291829,0.0005581685625373534,-0.002476565250291829,-0.0060984239326549615
2015-06-24,0.001528385964388046,0.003613158121224591,0.001528385964388046,-0.0001
2015-06-25,0.0094387827771785,-0.0022878093976336777,0.011301664262368538,0.0
2015-06-26,-0.0018206464422601209,0.0004636464533568585,-0.0019903886671202463,0.0
2015-06-29,-0.00153296711211669,-0.0001,-0.002253668807033349,0.0008383438726977998
2015-06-30,-0.0010470738601439766,0.0013006827064484638,0.003195903772955777,-0.003109152167967988
2015-07-01,0.0016506905867251342,-0.0001,-0.0007892182018942817,0.003753069587480051
2015-07-02,0.0028558379372325415,-0.0014855946166981604,0.002121731404645599,0.0006768674190795298
2015-07-03,0.0048635863971032926,0.003084215355623465,0.00022339154300561327,0.0016793710414798268
2015-07-06,0.004888342693627734,-0.002622136342180781,-0.0026524620078774317,0.0016816703264241005
2015-07-07,0.00069924185948681,-0.0001,0.0045243427706987745,-0.0006166941699147887
2015-07-08,-0.005320819167582913,0.0,0.0026615055628245177,0.0024330168070546667
2015-07-09,0.002953013556351125,0.004256378783155534,-0.00030211335025664976,-0.006434126581363586
2015-07-10,0.008016827873099642,-0.0001,0.007052749199063202,-0.0002
2015-07-13,-0.00244593917702447,0.0,-0.003920692138425075,0.0
2015-07-14,0.0031933923790786966,0.0,-0.0018243466516387973,0.0
2015-07-15,0.008724159538840138,-0.00335598289652802,0.00045174311926754473,0.0
2015-07-16,-0.0021734530917653315,0.002574266060554997,0.0003008129687896655,-0.0030910774803246223
2015-07-17,-0.008153750803253068,-0.0001,-0.010267903390308942,-0.0002
2015-07-20,-0.0031934466450178832,0.003233123149699979,0.0001396765046820958,0.0
2015-07-21,0.011166051377238783,-0.0001,0.014647185725307743,0.0
2015-07-22,-0.015953412971749414,0.0001804803421540214,-0.01639762330454142,0.0
2015-07-23,0.0024549592549605093,0.009654532836642549,0.003859747657878265,0.0
2015-07-24,-0.008683330336994265,-0.0001819190116785439,-0.010672633572725475,0.0
2015-07-27,-0.005290999809411012,0.0069159262649386875,-0.006238733335160252,0.0
2015-07-28,0.008855572875528406,0.002299689757517709,0.008755572875528406,0.0
2015-07-29,0.0021664504882315193,0.0017089299692973903,0.0021664504882315193,0.0
2015-07-30,-0.0071338474841383444,-0.0001,-0.0071338474841383444,0.0
2015-07-31,-0.0013020107756095856,-0.006798663677246364,-0.0013020107756095856,0.0
